Protein,Replicate,Feature,Intensity
B,29,3,11.939286222476122
B,29,4,10.634358387785438
B,29,5,11.36439054822801
B,29,6,11.095087861255754
B,30,0,9.833562742551244
B,30,1,10.244286711073443
B,30,2,10.876164000057864
B,30,3,11.2720715834338
B,30,4,9.967143748743116
B,30,5,10.697175909185688
B,30,6,10.427873222213432
B,31,0,10.726389324938474
B,31,1,11.137113293460672
B,31,2,11.768990582445094
B,31,3,12.164898165821029
B,31,4,10.859970331130345
B,31,5,11.590002491572918
B,31,6,11.320699804600661
B,32,0,11.393411061250347
B,32,1,11.804135029772546
B,32,2,12.436012318756967
B,32,3,12.831919902132903
B,32,4,11.526992067442219
B,32,5,12.257024227884791
B,32,6,11.987721540912535
B,33,0,11.769726363711968
B,33,1,12.180450332234166
B,33,2,12.812327621218587
B,33,3,13.208235204594523
B,33,4,11.903307369903839
B,33,5,12.633339530346412
B,33,6,12.364036843374155
B,34,0,10.620134383023462
B,34,1,11.030858351545659
B,34,2,11.66273564053008
B,34,3,12.058643223906016
B,34,4,10.753715389215332
B,34,5,11.483747549657904
B,34,6,11.214444862685648
B,35,0,12.804486800227078
B,35,1,13.215210768749277
B,35,2,13.847088057733698
B,35,3,14.242995641109633
B,35,4,12.93806780641895
B,35,5,13.668099966861522
B,35,6,13.398797279889266
B,36,0,10.646332731490368
B,36,1,11.057056700012565
B,36,2,11.688933988996986
B,36,3,12.084841572372921
B,36,4,10.779913737682238
B,36,5,11.50994589812481
B,36,6,11.240643211152554
B,37,0,8.579678106739795
B,37,1,8.990402075261992
B,37,2,9.622279364246413
B,37,3,10.018186947622349
B,37,4,8.713259112931665
B,37,5,9.443291273374237
B,37,6,9.17398858640198
B,38,0,12.432638616621773
B,38,1,12.843362585143971
B,38,2,13.475239874128393
B,38,3,13.871147457504328
B,38,4,12.566219622813644
B,38,5,13.296251783256217
B,38,6,13.02694909628396
B,39,0,10.76804377185164
B,39,1,11.178767740373837
B,39,2,11.810645029358259
B,39,3,12.206552612734194
B,39,4,10.90162477804351
B,39,5,11.631656938486083
B,39,6,11.362354251513826
B,40,0,11.056277580252157
B,40,1,11.467001548774356
B,40,2,12.098878837758777
B,40,3,12.494786421134712
B,40,4,11.189858586444029
B,40,5,11.919890746886601
B,40,6,11.650588059914345
B,41,0,11.534396045417886
B,41,1,11.945120013940082
B,41,2,12.576997302924504
B,41,3,12.972904886300439
B,41,4,11.667977051609755
B,41,5,12.398009212052328
B,41,6,12.128706525080071
B,42,0,9.967211786280696
B,42,1,10.377935754802895
B,42,2,11.009813043787316
B,42,3,11.405720627163252
B,42,4,10.100792792472568
B,42,5,10.83082495291514
B,42,6,10.561522265942884
B,43,0,10.076221841846031
B,43,1,10.48694581036823
B,43,2,11.118823099352651
B,43,3,11.514730682728587
B,43,4,10.209802848037903
B,43,5,10.939835008480475
B,43,6,10.670532321508219
B,44,0,10.438600231964042
B,44,1,10.84932420048624
B,44,2,11.481201489470662
B,44,3,11.877109072846597
B,44,4,10.572181238155913
B,44,5,11.302213398598486
B,44,6,11.03291071162623
B,45,0,10.91362371058948
B,45,1,11.324347679111678
B,45,2,11.9562249680961
B,45,3,12.352132551472035
B,45,4,11.047204716781351
B,45,5,11.777236877223924
B,45,6,11.507934190251667
B,46,0,10.848353517765219
B,46,1,11.259077486287415
B,46,2,11.890954775271837
B,46,3,12.286862358647772
B,46,4,10.981934523957088
B,46,5,11.71196668439966
B,46,6,11.442663997427404
B,47,0,10.19517528432289
B,47,1,10.605899252845086
B,47,2,11.237776541829508
B,47,3,11.633684125205443
B,47,4,10.32875629051476
B,47,5,11.058788450957332
B,47,6,10.789485763985075
B,48,0,12.087293297924802
B,48,1,12.498017266446999
B,48,2,13.12989455543142
B,48,3,13.525802138807355
B,48,4,12.220874304116672
B,48,5,12.950906464559244
B,48,6,12.681603777586988
B,49,0,10.960016479887951
B,49,1,11.37074044841015
B,49,2,12.002617737394571
B,49,3,12.398525320770506
B,49,4,11.093597486079823
B,49,5,11.823629646522395
B,49,6,11.554326959550139
B,50,0,11.075188106783052
B,50,1,11.48591207530525
B,50,2,12.117789364289672
B,50,3,12.513696947665608
B,50,4,11.208769112974924
B,50,5,11.938801273417496
B,50,6,11.66949858644524
B,51,0,10.793081588608782
B,51,1,11.203805557130979
B,51,2,11.8356828461154
B,51,3,12.231590429491336
B,51,4,10.926662594800652
B,51,5,11.656694755243224
B,51,6,11.387392068270968
B,52,0,10.50554265212735
B,52,1,10.916266620649548
B,52,2,11.54814390963397
B,52,3,11.944051493009905
B,52,4,10.639123658319221
B,52,5,11.369155818761794
B,52,6,11.099853131789537
B,53,0,12.155240086955011
B,53,1,12.56596405547721
B,53,2,13.197841344461631
B,53,3,13.593748927837566
B,53,4,12.288821093146883
B,53,5,13.018853253589455
B,53,6,12.749550566617199
B,54,0,9.152385426143066
B,54,1,9.563109394665265
B,54,2,10.194986683649686
B,54,3,10.590894267025622
B,54,4,9.285966432334938
B,54,5,10.01599859277751
B,54,6,9.746695905805254
B,55,0,10.857410984852521
B,55,1,11.268134953374718
B,55,2,11.90001224235914
B,55,3,12.295919825735075
B,55,4,10.99099199104439
B,55,5,11.721024151486963
B,55,6,11.451721464514707
B,56,0,11.45696286228645
B,56,1,11.867686830808648
B,56,2,12.49956411979307
B,56,3,12.895471703169004
B,56,4,11.59054386847832
B,56,5,12.320576028920893
B,56,6,12.051273341948637
B,57,0,9.15518392108238
B,57,1,9.565907889604578
B,57,2,10.197785178589
B,57,3,10.593692761964935
B,57,4,9.28876492727425
B,57,5,10.018797087716823
B,57,6,9.749494400744567
B,58,0,10.918275997426719
B,58,1,11.328999965948917
B,58,2,11.960877254933338
B,58,3,12.356784838309274
B,58,4,11.05185700361859
B,58,5,11.781889164061162
B,58,6,11.512586477088906
B,59,0,9.910541258168145
B,59,1,10.321265226690342
B,59,2,10.953142515674763
B,59,3,11.349050099050698
B,59,4,10.044122264360015
B,59,5,10.774154424802587
B,59,6,10.50485173783033
B,60,0,11.763777727802594
B,60,1,12.174501696324793
B,60,2,12.806378985309214
B,60,3,13.20228656868515
B,60,4,11.897358733994466
B,60,5,12.627390894437038
B,60,6,12.358088207464782
B,61,0,11.766456264907141
B,61,1,12.17718023342934
B,61,2,12.809057522413761
B,61,3,13.204965105789697
B,61,4,11.900037271099013
B,61,5,12.630069431541585
B,61,6,12.360766744569329
B,62,0,10.715999241479572
B,62,1,11.126723210001769
B,62,2,11.75860049898619
B,62,3,12.154508082362126
B,62,4,10.849580247671442
B,62,5,11.579612408114015
B,62,6,11.310309721141758
B,63,0,10.772255826327669
B,63,1,11.182979794849867
B,63,2,11.814857083834289
B,63,3,12.210764667210224
B,63,4,10.90583683251954
B,63,5,11.635868992962113
B,63,6,11.366566305989856
B,64,0,12.239650976556948
B,64,1,12.650374945079145
B,64,2,13.282252234063566
B,64,3,13.678159817439502
B,64,4,12.373231982748818
B,64,5,13.10326414319139
B,64,6,12.833961456219134
B,65,0,12.379566684330566
B,65,1,12.790290652852764
B,65,2,13.422167941837186
B,65,3,13.818075525213121
B,65,4,12.513147690522437
B,65,5,13.24317985096501
B,65,6,12.973877163992753
B,66,0,9.116294709759085
B,66,1,9.527018678281282
B,66,2,10.158895967265703
B,66,3,10.554803550641639
B,66,4,9.249875715950955
B,66,5,9.979907876393527
B,66,6,9.71060518942127
B,67,0,12.967882601915704
B,67,1,13.378606570437903
B,67,2,14.010483859422324
B,67,3,14.40639144279826
B,67,4,13.101463608107576
B,67,5,13.831495768550148
B,67,6,13.562193081577892
B,68,0,10.49928677621649
B,68,1,10.910010744738686
B,68,2,11.541888033723108
B,68,3,11.937795617099043
B,68,4,10.63286778240836
B,68,5,11.362899942850932
B,68,6,11.093597255878676
B,69,0,10.64646869074426
B,69,1,11.057192659266459
B,69,2,11.68906994825088
B,69,3,12.084977531626816
B,69,4,10.780049696936132
B,69,5,11.510081857378704
B,69,6,11.240779170406448
B,70,0,11.514879733210272
B,70,1,11.925603701732468
B,70,2,12.55748099071689
B,70,3,12.953388574092825
B,70,4,11.648460739402141
B,70,5,12.378492899844714
B,70,6,12.109190212872457
B,71,0,8.652277793358557
B,71,1,9.063001761880756
B,71,2,9.694879050865177
B,71,3,10.090786634241113
B,71,4,8.785858799550429
B,71,5,9.515890959993001
B,71,6,9.246588273020745
B,72,0,12.865708759040402
B,72,1,13.2764327275626
B,72,2,13.908310016547022
B,72,3,14.304217599922957
B,72,4,12.999289765232273
B,72,5,13.729321925674846
B,72,6,13.46001923870259
B,73,0,8.884890985252028
B,73,1,9.295614953774225
B,73,2,9.927492242758646
B,73,3,10.323399826134581
B,73,4,9.018471991443898
B,73,5,9.74850415188647
B,73,6,9.479201464914214
B,74,0,12.115797515898358
B,74,1,12.526521484420554
B,74,2,13.158398773404976
B,74,3,13.554306356780911
B,74,4,12.249378522090227
B,74,5,12.9794106825328
B,74,6,12.710107995560543
B,75,0,13.887687217190749
B,75,1,14.298411185712947
B,75,2,14.930288474697369
B,75,3,15.326196058073304
B,75,4,14.02126822338262
B,75,5,14.751300383825193
B,75,6,14.481997696852936
B,76,0,11.892817226055374
B,76,1,12.303541194577571
B,76,2,12.935418483561993
B,76,3,13.331326066937928
B,76,4,12.026398232247244
B,76,5,12.756430392689817
B,76,6,12.48712770571756
B,77,0,12.507980228179722
B,77,1,12.91870419670192
B,77,2,13.550581485686342
B,77,3,13.946489069062277
B,77,4,12.641561234371594
B,77,5,13.371593394814166
B,77,6,13.10229070784191
B,78,0,9.979271954847263
B,78,1,10.389995923369462
B,78,2,11.021873212353883
B,78,3,11.417780795729819
B,78,4,10.112852961039135
B,78,5,10.842885121481707
B,78,6,10.57358243450945
B,79,0,9.142358212332766
B,79,1,9.553082180854963
B,79,2,10.184959469839384
B,79,3,10.58086705321532
B,79,4,9.275939218524636
B,79,5,10.005971378967208
B,79,6,9.736668691994952
B,80,0,10.877168460228777
B,80,1,11.287892428750974
B,80,2,11.919769717735395
B,80,3,12.31567730111133
B,80,4,11.010749466420647
B,80,5,11.74078162686322
B,80,6,11.471478939890963
B,81,0,11.995571103544037
B,81,1,12.406295072066236
B,81,2,13.038172361050657
B,81,3,13.434079944426593
B,81,4,12.129152109735909
B,81,5,12.859184270178481
B,81,6,12.589881583206225
B,82,0,11.740195714400798
B,82,1,12.150919682922996
B,82,2,12.782796971907418
B,82,3,13.178704555283353
B,82,4,11.87377672059267
B,82,5,12.603808881035242
B,82,6,12.334506194062985
B,83,0,12.357735982225552
B,83,1,12.768459950747749
B,83,2,13.40033723973217
B,83,3,13.796244823108106
B,83,4,12.491316988417422
B,83,5,13.221349148859995
B,83,6,12.952046461887738
B,84,0,12.688710916554314
B,84,1,13.09943488507651
B,84,2,13.731312174060932
B,84,3,14.127219757436867
B,84,4,12.822291922746183
B,84,5,13.552324083188756
B,84,6,13.2830213962165
B,85,0,13.065785900845416
B,85,1,13.476509869367614
B,85,2,14.108387158352036
B,85,3,14.504294741727971
B,85,4,13.199366907037287
B,85,5,13.92939906747986
B,85,6,13.660096380507603
B,86,0,10.568156487337319
B,86,1,10.978880455859517
B,86,2,11.610757744843939
B,86,3,12.006665328219874
B,86,4,10.70173749352919
B,86,5,11.431769653971763
B,86,6,11.162466966999506
B,87,0,8.970543093673317
B,87,1,9.381267062195516
B,87,2,10.013144351179937
B,87,3,10.409051934555873
B,87,4,9.104124099865189
B,87,5,9.834156260307761
B,87,6,9.564853573335505
B,88,0,10.757260605952585
B,88,1,11.167984574474783
B,88,2,11.799861863459205
B,88,3,12.19576944683514
B,88,4,10.890841612144456
B,88,5,11.620873772587029
B,88,6,11.351571085614772
B,89,0,12.950198002502482
B,89,1,13.360921971024679
B,89,2,13.9927992600091
B,89,3,14.388706843385036
B,89,4,13.083779008694352
B,89,5,13.813811169136924
B,89,6,13.544508482164668
B,90,0,9.73109733062837
B,90,1,10.141821299150566
B,90,2,10.773698588134987
B,90,3,11.169606171510923
B,90,4,9.864678336820239
B,90,5,10.594710497262811
B,90,6,10.325407810290555
B,91,0,14.214498708408023
B,91,1,14.62522267693022
B,91,2,15.257099965914641
B,91,3,15.653007549290576
B,91,4,14.348079714599892
B,91,5,15.078111875042465
B,91,6,14.808809188070208
B,92,0,12.565606626020763
B,92,1,12.97633059454296
B,92,2,13.608207883527381
B,92,3,14.004115466903317
B,92,4,12.699187632212633
B,92,5,13.429219792655205
B,92,6,13.159917105682949
B,93,0,11.065690381354639
B,93,1,11.476414349876837
B,93,2,12.108291638861258
B,93,3,12.504199222237194
B,93,4,11.19927138754651
B,93,5,11.929303547989083
B,93,6,11.660000861016826
B,94,0,13.096303851713138
B,94,1,13.507027820235335
B,94,2,14.138905109219756
B,94,3,14.534812692595692
B,94,4,13.229884857905008
B,94,5,13.95991701834758
B,94,6,13.690614331375324
B,95,0,11.582344780686082
B,95,1,11.993068749208279
B,95,2,12.6249460381927
B,95,3,13.020853621568635
B,95,4,11.715925786877952
B,95,5,12.445957947320524
B,95,6,12.176655260348268
B,96,0,10.527106601804043
B,96,1,10.93783057032624
B,96,2,11.569707859310661
B,96,3,11.965615442686596
B,96,4,10.660687607995913
B,96,5,11.390719768438485
B,96,6,11.121417081466229
B,97,0,12.918652078830732
B,97,1,13.32937604735293
B,97,2,13.961253336337352
B,97,3,14.357160919713287
B,97,4,13.052233085022603
B,97,5,13.782265245465176
B,97,6,13.51296255849292
B,98,0,10.203575456320259
B,98,1,10.614299424842457
B,98,2,11.246176713826879
B,98,3,11.642084297202814
B,98,4,10.33715646251213
B,98,5,11.067188622954703
B,98,6,10.797885935982446
B,99,0,11.791138705567164
B,99,1,12.201862674089362
B,99,2,12.833739963073784
B,99,3,13.22964754644972
B,99,4,11.924719711759035
B,99,5,12.654751872201608
B,99,6,12.385449185229351
B,100,0,13.634557112606881
B,100,1,14.045281081129078
B,100,2,14.6771583701135
B,100,3,15.073065953489435
B,100,4,13.76813811879875
B,100,5,14.498170279241323
B,100,6,14.228867592269067
B,101,0,12.152474600936113
B,101,1,12.563198569458311
B,101,2,13.195075858442733
B,101,3,13.590983441818668
B,101,4,12.286055607127985
B,101,5,13.016087767570557
B,101,6,12.7467850805983
B,102,0,11.410171012161587
B,102,1,11.820894980683786
B,102,2,12.452772269668207
B,102,3,12.848679853044143
B,102,4,11.543752018353459
B,102,5,12.273784178796031
B,102,6,12.004481491823775
B,103,0,11.03615772799564
B,103,1,11.446881696517838
B,103,2,12.07875898550226
B,103,3,12.474666568878195
B,103,4,11.169738734187511
B,103,5,11.899770894630084
B,103,6,11.630468207657827
B,104,0,13.608978252438082
B,104,1,14.019702220960278
B,104,2,14.6515795099447
B,104,3,15.047487093320635
B,104,4,13.742559258629951
B,104,5,14.472591419072524
B,104,6,14.203288732100267
B,105,0,12.61346627806644
B,105,1,13.024190246588638
B,105,2,13.65606753557306
B,105,3,14.051975118948995
B,105,4,12.747047284258311
B,105,5,13.477079444700884
B,105,6,13.207776757728627
B,106,0,11.919447617905575
B,106,1,12.330171586427772
B,106,2,12.962048875412194
B,106,3,13.357956458788129
B,106,4,12.053028624097445
B,106,5,12.783060784540018
B,106,6,12.513758097567761
B,107,0,10.919305902791322
B,107,1,11.33002987131352
B,107,2,11.961907160297942
B,107,3,12.357814743673877
B,107,4,11.052886908983194
B,107,5,11.782919069425766
B,107,6,11.51361638245351
B,108,0,10.083194832831772
B,108,1,10.49391880135397
B,108,2,11.125796090338392
B,108,3,11.521703673714327
B,108,4,10.216775839023644
B,108,5,10.946807999466216
B,108,6,10.67750531249396
B,109,0,11.72855484287139
B,109,1,12.139278811393586
B,109,2,12.771156100378008
B,109,3,13.167063683753943
B,109,4,11.86213584906326
B,109,5,12.592168009505832
B,109,6,12.322865322533575
B,110,0,9.674514998085282
B,110,1,10.085238966607479
B,110,2,10.7171162555919
B,110,3,11.113023838967836
B,110,4,9.808096004277152
B,110,5,10.538128164719724
B,110,6,10.268825477747468
B,111,0,10.659020196233818
B,111,1,11.069744164756017
B,111,2,11.701621453740438
B,111,3,12.097529037116374
B,111,4,10.79260120242569
B,111,5,11.522633362868262
B,111,6,11.253330675896006
B,112,0,11.1344425356613
B,112,1,11.545166504183499
B,112,2,12.17704379316792
B,112,3,12.572951376543855
B,112,4,11.268023541853172
B,112,5,11.998055702295744
B,112,6,11.728753015323488
B,113,0,11.132533044042933
B,113,1,11.54325701256513
B,113,2,12.175134301549551
B,113,3,12.571041884925487
B,113,4,11.266114050234803
B,113,5,11.996146210677376
B,113,6,11.726843523705119
B,114,0,11.898868400066874
B,114,1,12.309592368589072
B,114,2,12.941469657573494
B,114,3,13.33737724094943
B,114,4,12.032449406258745
B,114,5,12.762481566701318
B,114,6,12.493178879729061
B,115,0,12.229823356678619
B,115,1,12.640547325200817
B,115,2,13.272424614185239
B,115,3,13.668332197561174
B,115,4,12.36340436287049
B,115,5,13.093436523313063
B,115,6,12.824133836340806
B,116,0,10.280064553986186
B,116,1,10.690788522508383
B,116,2,11.322665811492804
B,116,3,11.71857339486874
B,116,4,10.413645560178056
B,116,5,11.143677720620628
B,116,6,10.874375033648372
B,117,0,9.883514767456251
B,117,1,10.29423873597845
B,117,2,10.926116024962871
B,117,3,11.322023608338807
B,117,4,10.017095773648123
B,117,5,10.747127934090695
B,117,6,10.477825247118439
B,118,0,11.320654459454545
B,118,1,11.731378427976741
B,118,2,12.363255716961163
B,118,3,12.759163300337098
B,118,4,11.454235465646414
B,118,5,12.184267626088987
B,118,6,11.91496493911673
B,119,0,10.740971386546477
B,119,1,11.151695355068673
B,119,2,11.783572644053095
B,119,3,12.17948022742903
B,119,4,10.874552392738346
B,119,5,11.604584553180919
B,119,6,11.335281866208662
B,120,0,12.39892236284037
B,120,1,12.809646331362568
B,120,2,13.44152362034699
B,120,3,13.837431203722925
B,120,4,12.532503369032241
B,120,5,13.262535529474814
B,120,6,12.993232842502557
B,121,0,10.079526443854235
B,121,1,10.490250412376433
B,121,2,11.122127701360855
B,121,3,11.51803528473679
B,121,4,10.213107450046106
B,121,5,10.943139610488679
B,121,6,10.673836923516422
B,122,0,12.697619079352027
B,122,1,13.108343047874225
B,122,2,13.740220336858647
B,122,3,14.136127920234582
B,122,4,12.831200085543898
B,122,5,13.56123224598647
B,122,6,13.291929559014214
B,123,0,10.24442715474352
B,123,1,10.655151123265716
B,123,2,11.287028412250137
B,123,3,11.682935995626073
B,123,4,10.378008160935389
B,123,5,11.108040321377961
B,123,6,10.838737634405705
B,124,0,12.060780642771093
B,124,1,12.47150461129329
B,124,2,13.10338190027771
B,124,3,13.499289483653646
B,124,4,12.194361648962962
B,124,5,12.924393809405535
B,124,6,12.655091122433278
B,125,0,10.156455663742364
B,125,1,10.567179632264562
B,125,2,11.199056921248983
B,125,3,11.594964504624919
B,125,4,10.290036669934235
B,125,5,11.020068830376808
B,125,6,10.750766143404551
B,126,0,9.475068521861647
B,126,1,9.885792490383844
B,126,2,10.517669779368266
B,126,3,10.913577362744201
B,126,4,9.608649528053517
B,126,5,10.33868168849609
B,126,6,10.069379001523833
B,127,0,9.769693197529616
B,127,1,10.180417166051814
B,127,2,10.812294455036236
B,127,3,11.208202038412171
B,127,4,9.903274203721487
B,127,5,10.63330636416406
B,127,6,10.364003677191803
B,128,0,12.80722131803947
B,128,1,13.217945286561667
B,128,2,13.849822575546089
B,128,3,14.245730158922024
B,128,4,12.94080232423134
B,128,5,13.670834484673913
B,128,6,13.401531797701656
B,129,0,11.686843971817328
B,129,1,12.097567940339525
B,129,2,12.729445229323947
B,129,3,13.125352812699882
B,129,4,11.820424978009198
B,129,5,12.55045713845177
B,129,6,12.281154451479514
B,130,0,12.441355415445774
B,130,1,12.852079383967972
B,130,2,13.483956672952393
B,130,3,13.879864256328329
B,130,4,12.574936421637645
